basisOfRecord	catalogNumber	class	collectionCode	collectionID	continent	country	dateIdentified	day	decimalLatitude	decimalLongitude	eventDate	eventRemarks	family	fieldNumber	genus	habitat	higherClassification	higherGeography	identifiedBy	institutionCode	institutionID	kingdom	language	license	locality	locationID	modified	month	nomenclaturalCode	occurrenceID	occurrenceRemarks	order	phylum	preparations	recordedBy	scientificName	scientificNameAuthorship	specificEpithet	startDayOfYear	stateProvince	taxonRank	type	verbatimEventDate	verbatimLatitude	verbatimLongitude	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	10262	Pycnogonida	IZ	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	South America	Ecuador	1964	12	-0.71667	-90.33333	1964-02-12	Data transcribed from catalogue card by Notes from Nature volunteers via Zooniverse.	Pycnogonidae	160831	Pycnogonum	under rocks	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	South America, Pacific Ocean, Ecuador	Dustin Chivers, C.A. Child	CAS	http://grscicoll.org/institution/california-academy-sciences	Animalia	en	https://creativecommons.org/publicdomain/zero/1.0/	Isla Santa Cruz, Bahia Academy, Nelson's	787295a4-32ab-4651-a0f3-33bc5373eacc	2024-03-08 17:12:30	2	ICZN	urn:catalog:CAS:IZ:10262	1 ovigerous male, 1 ovigerous female. Galapagos Int'l Scientific Project.	Pantopoda	Arthropoda	Fluid-75% EtOH(2)	Allyn G. Smith	Pycnogonum hancocki	Schmitt, 1934	hancocki	43	GALAPAGOS ISLANDS	species	Physical Object	12 Feb 1964	0° 43' S	90° 20' W	1964	4b30600e-8bea-4842-8619-c48bb718e640	aa16d305-d413-4c4a-90be-b1ec3298d58d	['b7c47783-a020-4173-b390-7b57c4fa1426']	-185760000000	-185760000000	-185760000000	1964	False	False	True	False	Biota	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum hancocki	1	2	1065	1274	1302	1358	379601	379611	1567	134595	239486	239486	Pycnogonum hancocki	['NO_DEPTH', 'ON_LAND']	-105	-3812
