basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceRemarks	occurrenceStatus	order	phylum	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	id	dataset_id	node_id	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Bouvier, E.-L. (1923). Pycnogonides [Pycnogonida]. <i>Fauna of France</i>, 7. Paul Lechevalier: Paris, France. 69 pp.	410518	Pycnogonida	Tisbe	965359.0	https://marineinfo.org/id/dataset/82	45.958523973682	-1.731034726156	Callipallenidae	Neopallene	VLIZ	Animalia	French Exclusive Economic Zone	2005-10-03 12:19:12	urn:catalog:VLIZ:Tisbe:410518	AphiaID: 134652	present	Pantopoda	Arthropoda	Neopallene campanellae	Dohrn, 1881	urn:lsid:marinespecies.org:taxname:134652	campanellae	6641b0a5-8060-4d67-ab6b-cb2fc7164a98	10fe54bb-b93b-4f00-bf4c-bd51542614ef	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Neopallene campanellae	1	2	1065	1274	1302	1358	379601	379609	1564	134583	134652	134652	Neopallene campanellae	['NO_DEPTH']	43	26013	15.15	34.01
