basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus prominens</i> Bamber & Takahashi, 2005. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240229	sm_id_1639	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	29	-2.64	-80.39	2001-07-29	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Pacific Ocean	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_1639	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1639	Anoplodactylus prominens	Bamber & Takahashi, 2005	urn:lsid:marinespecies.org:taxname:240229	prominens	holotype	2001	d4ce4e37-ab13-438f-abed-5513eb30d866	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	996364800000	996364800000	996364800000	2001	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus prominens	1	2	1065	1274	1302	1358	379601	379610	14469	134592	240229	240229	Anoplodactylus prominens	['NO_DEPTH', 'ON_LAND']	-6	-155
