basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Callipallene africana</i> Arnaud & Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239736	sm_id_865	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-32.47	28.97	Callipallenidae	Callipallene	WoRMS Editorial Board	Animalia	Indian Ocean	775	710	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_865	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=865	Callipallene africana	Arnaud & Child, 1988	urn:lsid:marinespecies.org:taxname:239736	africana	holotype	90bf35e2-9b57-46f5-bc5d-7d324fea678a	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	742.5	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Callipallene africana	1	2	1065	1274	1302	1358	379601	379609	1564	134581	239736	239736	Callipallene africana	['DEPTH_EXCEEDS_BATH']	655	21338	23.07	35.35
