basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon crosnieri</i> Stock, 1965. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240232	sm_id_1967	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-16.18	44.45	1959-06	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	Mozambique Channel	35	2007-06-20 15:52:33	6	WoRMS Editorial Board:WoRMS type localities:sm_id_1967	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1967	Nymphon crosnieri	Stock, 1965	urn:lsid:marinespecies.org:taxname:240232	crosnieri	holotype	1959	6c2c6d34-6996-4b1b-8470-778e36bf77d3	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	35	-334108800000	-332899200000	-331603200000	1959	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon crosnieri	1	2	1065	1274	1302	1358	379601	379609	1566	134591	240232	240232	Nymphon crosnieri	[]	2	747	27.73	34.43
