basisOfRecord	datasetID	datasetName	decimalLatitude	decimalLongitude	eventDate	individualCount	kingdom	locality	materialSampleID	maximumDepthInMeters	minimumDepthInMeters	occurrenceID	occurrenceStatus	ownerInstitutionCode	samplingProtocol	scientificName	scientificNameID	taxonRank	taxonRemarks	type	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
MaterialSample	NOAA NBI	NOAA National Benthic Inventory	25.4329	-80.281	1995-05-02	1	Animalia	Biscayne Bay	BB95_090_3:18824	2.4	2.4	NOAA:NCCOS:NBI:BB95_090_3:18824	present	NOAA	Young-modified Van Veen grab sampler, 0.04 sq m	Anoplodactylus bahamensis	urn:lsid:marinespecies.org:taxname:239433	Species	Originally identified as 'Anoplodactylus bahamensis'	Dataset	a781a8a6-4854-4416-a678-15e635983066	43b58971-4fda-4210-a6ef-654fe0ce226d	['b7c47783-a020-4173-b390-7b57c4fa1426']	2.4	799372800000	799372800000	799372800000	1995	False	False	True	False	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Anoplodactylus	Anoplodactylus bahamensis	2	1065	1274	1302	1358	379601	379610	14469	134592	239433	239433	Anoplodactylus bahamensis	[]	2	3673	27.03	36.07
