basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	recordNumber	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia barnardi</i> Stock, 1959. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239524	sm_id_582	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	17	-34.18	22.15	1956-01-17	Ammotheidae	Achelia	WoRMS Editorial Board	Animalia	Indian Ocean	9	2007-06-20 15:52:33	1	WoRMS Editorial Board:WoRMS type localities:sm_id_582	present	Pantopoda	Arthropoda	U.C.T. Ecol. Survey	http://www.marinespecies.org/aphia.php?p=specdetails&id=582	Achelia barnardi	Stock, 1959	urn:lsid:marinespecies.org:taxname:239524	barnardi	holotype	1956	83ea095f-3319-4c9f-b849-730479a9e832	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	9	-440467200000	-440467200000	-440467200000	1956	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Achelia barnardi	1	2	1065	1274	1302	1358	379601	379608	1562	134568	239524	239524	Achelia barnardi	['ON_LAND']	-5	-85	18.15	35.47
