associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	subfamily	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	32168.252939	Invertebrate Zoology: Crustacea	26	5.93300008774	-85.1750030518	observedindividualcount=1;	1891-02-26T12:00:00Z	Schimkewitsch, W. M.	1.0	USNM	SE Of Cocos Islands	2149	2149	2	Alcohol (Ethanol)	Colossendeis subminuta	Schimkewitsch	urn:lsid:marinespecies.org:taxname:240325	male	Holotype	North Pacific Ocean	1891	26ba7b01-b32e-4d16-9786-f12cfd4939db	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	2149	-2488147200000	-2488147200000	-2488147200000	1891	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis subminuta	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	240325	240325	Colossendeis subminuta	[]	2070	209689	28.2	32.49
