associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	lifeStage	locality	maximumDepthInMeters	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	284325.227739	Invertebrate Zoology: Crustacea	Tonga	3	-21.3041706085	-174.43888855	observedindividualcount=1;	1993-11-03T12:00:00Z	Child, C. Allan	1.0	USNM	ovigerous	Tongatapu Group, Eua Island, NW Shore, In Surge Zone And Spur And Groove	9	11	Alcohol (Ethanol)	J. Williams	Pallenopsis tongaensis	Clark	urn:lsid:marinespecies.org:taxname:240290	male	South Pacific Ocean	1993	2d01b30a-1de0-4e9a-b428-147919d00933	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	9	752284800000	752284800000	752284800000	1993	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis tongaensis	2	1065	1274	1302	1358	379601	379609	236317	134593	240290	240290	Pallenopsis tongaensis	[]	2596	48613	25.82	35.17
