basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus imswe</i> Child, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239948	sm_id_722	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	23	16.8	-88.08	1977-03-23	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Caribbean Sea	2007-06-20 15:52:33	3	WoRMS Editorial Board:WoRMS type localities:sm_id_722	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=722	Anoplodactylus imswe	Child, 1982	urn:lsid:marinespecies.org:taxname:239948	imswe	holotype	1977	192a0409-15e7-4fa2-a4f2-0d80ee03f645	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	227923200000	227923200000	227923200000	1977	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus imswe	1	2	1065	1274	1302	1358	379601	379610	14469	134592	239948	239948	Anoplodactylus imswe	['NO_DEPTH']	20	263	28.13	35.55
