basisOfRecord	catalogNumber	class	coordinateUncertaintyInMeters	countryCode	day	decimalLatitude	decimalLongitude	eventDate	eventID	family	fieldNumber	footprintWKT	genus	geodeticDatum	identificationRemarks	identifiedBy	identifiedByID	institutionCode	institutionID	kingdom	language	maximumDepthInMeters	minimumDepthInMeters	month	occurrenceID	occurrenceStatus	order	organismQuantity	organismQuantityType	phylum	preparations	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	taxonRank	type	verbatimEventDate	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	ANTXXVII/3_PS77_1222_5.4	Pycnogonida	468	AQ	23	-62.2944	-58.6845	2011-02-23	PS77	Ammotheidae	PS77_PS77/222-5	LINESTRING (-58.678 -62.29733, -58.691 -62.2915)	Ammothea	EPSG:4326	Has tubercle at base of abdomen not mentioned in description	Jamie Maxwell	https://orcid.org/0000-0001-5705-2811	BAS	https://ror.org/01rhff309	Animalia	en	889	439.7	2	ANTXXVII/3_PS77_1222_5.4	Present	Pantopoda	1	individuals	Arthropoda	Whole animal in 96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	Ammothea childi	Cano & López-González, 2013	urn:lsid:marinespecies.org:taxname:742469	childi	species	PhysicalObject	23/02/2011	2011	06e8ee8c-cc07-4913-8d84-6346b8d313ea	5080b123-3bcf-4be9-85cd-39eb81940fb1	['dc6c6ea2-83f5-4b18-985a-9efff6320d69']	664.35	1298419200000	1298419200000	1298419200000	2011	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Ammothea childi	1	2	1065	1274	1302	1358	379601	379608	1562	134569	742469	742469	Ammothea childi	['DEPTH_EXCEEDS_BATH']	444	4428	-0.51	34.03
