associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	283640.227027	Invertebrate Zoology: Crustacea	Tonga	15	-18.6819400787	-174.101394653	observedindividualcount=1;	1993-11-15T12:00:00Z	Child, C. Allan	1.0	USNM	Vava'u Group, Hunga Island, E Shore At A Small Undercut Cave In The Shore Along Shallow Surge Channels	5	11	Alcohol (Ethanol)	J. Williams	Ascorhynchus corderoi	Marcus	urn:lsid:marinespecies.org:taxname:240061	female	South Pacific Ocean	1993	9fca5ac5-3ded-4c7c-9fb5-73c77562d9d5	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	5	753321600000	753321600000	753321600000	1993	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ascorhynchidae	Ascorhynchus	Ascorhynchus corderoi	2	1065	1274	1302	1358	379601	379608	379788	134571	240061	240061	Ascorhynchus corderoi	[]	-7	252	27.03	35.14
