basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothella monotuberculata</i> Hong & Kim, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240050	sm_id_692	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	13	35.51	129.39	1984-02-13	Ammotheidae	Ammothella	WoRMS Editorial Board	Animalia	Sea of Japan	20	2007-06-20 15:52:33	2	WoRMS Editorial Board:WoRMS type localities:sm_id_692	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=692	Ammothella monotuberculata	Hong & Kim, 1987	urn:lsid:marinespecies.org:taxname:240050	monotuberculata	holotype	1984	d8f37292-9656-4ea0-835f-1f1a8db64c9c	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	20	445478400000	445478400000	445478400000	1984	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Ammothella monotuberculata	1	2	1065	1274	1302	1358	379601	379608	1562	134570	240050	240050	Ammothella monotuberculata	[]	-2	321
