basisOfRecord	catalogNumber	collectionCode	country	decimalLatitude	decimalLongitude	eventDate	institutionCode	month	scientificName	scientificNameID	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	52795.00	KOBIS	Korea, Republic of	36.0400009155	125.86000061	2007-11-16T00:00:00Z	abd0003775	11	Ammothea hedgpethi	urn:lsid:marinespecies.org:taxname:239625	Western Pacific Ocean	2007	47c91324-4ec0-4583-a86c-4fa3d3e426d8	790f9ddf-433c-4e47-aa6c-ccef0b8634fa	['52486ef2-e094-4e8b-af77-6d434cf30ef2']	1195171200000	1195171200000	1195171200000	2007	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Ammothea	Ammothea hedgpethi	2	1065	1274	1302	1358	379601	379608	1562	134569	239625	239625	Ammothea hedgpethi	['NO_DEPTH']	42	12951	14.79	30.64
