basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	fieldNumber	genus	individualCount	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	recordedBy	samplingProtocol	scientificName	scientificNameID	specificEpithet	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	Laboratory of bottom fauna, P.P.Shirshov Institute of Oceanology of Russian Academy of Science	302198	Pycnogonida	Lavrentiev_28 cruise -INST. OCEAN. RAN	50.0	https://marineinfo.org/id/dataset/4059	20	54.000867	146.2919	1998-08-20	Nymphonidae	Sigsbee trawl 3	Heteronymphon	1.0	Shirshov Institute of Oceanology RAN	Animalia	Sea of Okhotsk	1522	1522	2016-04-19 14:07:37	8	Shirshov Institute of Oceanology RAN_Lavrentiev_28 cruise -INST. OCEAN. RAN_302198	present	Pantopoda	Arthropoda	TURPAEVA Elena P.	Sigsbee trawl	Heteronymphon birsteini	urn:lsid:marinespecies.org:taxname:239849	birsteini	1998	9a4f195f-e562-456c-9340-f54ed5d3029b	f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1522	903571200000	903571200000	903571200000	1998	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Heteronymphon birsteini	1	2	1065	1274	1302	1358	379601	379609	1566	134590	239849	239849	Heteronymphon birsteini	[]	1587	215318	4.53	32.4
