associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	228131.180350	Invertebrate Zoology: Crustacea	South Africa	24	-28.5283298492	32.5666694641	observedindividualcount=1;	1976-05-24T12:00:00Z	Arnaud, F., Child, C. Allan	1.0	USNM	Zululand Area	680	680	5	Alcohol (Ethanol)	Pantopipetta armata	Arnaud & Child	urn:lsid:marinespecies.org:taxname:240211	male	Paratype	Indian Ocean	1976	c874f39a-592c-4417-be32-3dd202900999	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	680	201744000000	201744000000	201744000000	1976	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Stiripasterida	Austrodecidae	Pantopipetta	Pantopipetta armata	2	1065	1274	1302	1358	379600	22616	134580	240211	240211	Pantopipetta armata	[]	655	15609	24.49	35.23
