basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Bradypallene espina</i> Kim & Hong, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240269	sm_id_1787	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	37.47	130.85	1981	Ascorhynchoidea incertae sedis	Bradypallene	WoRMS Editorial Board	Animalia	Sea of Japan	7	5	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1787	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1787	Bradypallene espina	Kim & Hong, 1987	urn:lsid:marinespecies.org:taxname:240269	espina	holotype	1981	c33e8883-1917-44ae-b721-c56030651e51	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	6	347155200000	362880000000	378604800000	1981	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Bradypallene espina	1	2	1065	1274	1302	1358	379601	379608	379616	236316	240269	240269	Bradypallene espina	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-218	-680	17.25	33.51
