associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	stateProvince	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80767.273527	Invertebrate Zoology: Crustacea	United States	14	55.5	-133.5	observedindividualcount=2;	1903-07-14T12:00:00Z	Hilton, W. A.	2.0	USNM	Stephens Passage, Near Juneau, N53e, 1.7 Mile Off Thistle Point	344	344	7	Alcohol (Ethanol)	Phoxichilidium quadradentatum	Hilton	urn:lsid:marinespecies.org:taxname:266431	Alaska	North Pacific Ocean	1903	97f50fd3-86ef-4ff3-9fe4-dba4cbf989ee	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	344	-2097619200000	-2097619200000	-2097619200000	1903	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium quadradentatum	2	1065	1274	1302	1358	379601	379610	14469	134594	266431	266431	Phoxichilidium quadradentatum	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-153	-1589	8.79	28.87
