basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	individualCount	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	organismQuantity	organismQuantityType	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	subphylum	order	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	J62426	Pycnogonida	co119	1000	-10.33	150.42	2003-04-12	Callipallenidae	POINT (150.42000 -10.33000)	Cheilopallene	1	NMV	Animalia	Milne Bay	12	12	2017-02-09T10:29:04	J62426	present	1	individuals	Arthropoda	Cheilopallene bamberi	urn:lsid:marinespecies.org:taxname:852879	Female	bamberi	species	a4fa1adf-eca8-4d4a-beff-fa8f5a0380d6	d104db68-63cf-4f34-b92a-54bd55a07394	['2a57cd59-6799-4579-955e-27c9af97aea4']	12	1050105600000	1050105600000	1050105600000	2003	False	False	True	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Cheilopallene bamberi	2	1065	1274	1302	1358	379601	379609	1564	173055	852879	852879	Cheilopallene bamberi	[]	85.68	2037	27.95	34.44
