basisOfRecord	collectionCode	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	eventID	fieldNumber	footprintWKT	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceRemarks	occurrenceStatus	organismQuantity	organismQuantityType	scientificName	scientificNameAuthorship	scientificNameID	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	CMAR_WA_2005	500	Australia	-22.07635	113.8135	2005-12-09T13:14:10Z	SS200510:141	SS200510:141	LINE (113.8140  -22.0743, 113.8130  -22.0784)	1	CSIRO, Australia	Survey area	102	101	2022-08-24T00:43:53	CC-SS200510-141-661030-33012053	Occurrence Type: Catch composition Catch method: Catch	present	1	individuals	Paranymphon bifilarium	Arango, 2009	urn:lsid:marinespecies.org:taxname:381083	1235b899-7491-44e7-a93d-612e15feaaaf	930000f4-81ef-421b-8884-042abdf8fbc8	['2a57cd59-6799-4579-955e-27c9af97aea4']	101.5	1134086400000	1134086400000	1134086400000	2005	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Paranymphon	Paranymphon bifilarium	2	1065	1274	1302	1358	379601	379608	1562	134575	381083	381083	Paranymphon bifilarium	[]	110	7806	25.56	34.82
