associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	113005.284743	Invertebrate Zoology: Crustacea	Antarctica	13	-61.4160003662	-56.516998291	observedindividualcount=1;	1964-03-13T12:00:00Z	Fry, W. G., Hedgpeth, J. W.	1.0	USNM	South Shetland Islands, Scotia Ridge	300	300	3	Alcohol (Ethanol)	Pycnogonum eltanin	Fry & Hedgpeth	urn:lsid:marinespecies.org:taxname:173583	female	Holotype	Antarctic Ocean	1964	6700e932-c844-4207-8809-1bc1e1e971fb	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	300	-183168000000	-183168000000	-183168000000	1964	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Pycnogonoidea	Pycnogonidae	Pycnogonum	Pycnogonum eltanin	2	1065	1274	1302	1358	379601	379611	1567	134595	173583	173583	Pycnogonum eltanin	[]	304	30076	-0.37	33.94
