basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus amoybius</i> Bamber, 2004. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239945	sm_id_1563	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-2	9.15	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Atlantic Ocean	44	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1563	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1563	Anoplodactylus amoybius	Bamber, 2004	urn:lsid:marinespecies.org:taxname:239945	amoybius	holotype	573f1f54-8c27-4438-81a1-89fb8f6633f2	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	44	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus amoybius	1	2	1065	1274	1302	1358	379601	379610	14469	134592	239945	239945	Anoplodactylus amoybius	[]	30	18174	26.01	31.39
