basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon enteonum</i> Child, 2002. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239977	sm_id_1983	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	26.63	50.09	1973	Nymphonidae	Nymphon	WoRMS Editorial Board	Animalia	Persian Gulf	10	0	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1983	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1983	Nymphon enteonum	Child, 2002	urn:lsid:marinespecies.org:taxname:239977	enteonum	holotype	1973	2b5775fd-c9d9-41b0-8c21-e870d1f7a097	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	5	94694400000	110419200000	126144000000	1973	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Nymphon enteonum	1	2	1065	1274	1302	1358	379601	379609	1566	134591	239977	239977	Nymphon enteonum	[]	2	3049	26.43	37.75
