associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	234715.186435	Invertebrate Zoology: Crustacea	Argentina	14	-36.9283294678	-53.0233306885	observedindividualcount=1;	1971-03-14T12:00:00Z	Child, C. Allan	1.0	USNM	Cabo San Antonio, Slope East Of	2707	2707	3	Alcohol (Ethanol)	Nymphon centrum	Child	urn:lsid:marinespecies.org:taxname:239662	Buenos Aires	Holotype	South Atlantic Ocean	1971	9957cc8a-7dfa-4ae4-b894-3fdc182f1f7a	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	2707	37756800000	37756800000	37756800000	1971	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon centrum	2	1065	1274	1302	1358	379601	379609	1566	134591	239662	239662	Nymphon centrum	[]	2762	268736	18.46	35.25
