basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Tanystylum birkelandi</i> Child, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239848	sm_id_2309	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	9.4	-79.87	1972/1973	Ammotheidae	Tanystylum	WoRMS Editorial Board	Animalia	Caribbean Sea	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_2309	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2309	Tanystylum birkelandi	Child, 1979	urn:lsid:marinespecies.org:taxname:239848	birkelandi	holotype	d112b7c2-e550-45a1-8757-f892e3ec8053	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	63072000000	94608000000	126144000000	1972	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Tanystylum birkelandi	1	2	1065	1274	1302	1358	379601	379608	1562	134577	239848	239848	Tanystylum birkelandi	['NO_DEPTH', 'ON_LAND']	-11	-479	28.19	35.1
