basisOfRecord	catalogNumber	class	collectionCode	coordinatePrecision	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	organismQuantity	organismQuantityType	phylum	scientificName	scientificNameAuthorship	scientificNameID	taxonRank	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	order	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	DFD9B842-08CE-4D16-9940-031D2F9293C0	Pycnogonida	CReefs - Lizard Island 2009	0.0018	200	Australia	-14.74981	145.5098	2009-02-27	Phoxichilidiidae	POINT (145.50980 -14.74981)	Anoplodactylus	AIMS	Animalia	12	12	2018-07-13T09:31:43	DFD9B842-08CE-4D16-9940-031D2F9293C0	present	1	individuals	Arthropoda	Anoplodactylus perissoporus	Arango & Krapp, 2007	urn:lsid:marinespecies.org:taxname:246647	species	7dcbfca3-5b20-41a7-ae12-b38f1adb726d	17a7d690-e05d-4054-bb61-77bb3f26ba0a	['2a57cd59-6799-4579-955e-27c9af97aea4']	12	1235692800000	1235692800000	1235692800000	2009	False	False	True	False	Biota	Chelicerata	Pantopoda	Eupantopodida	Phoxichilidoidea	Anoplodactylus perissoporus	1	2	1065	1274	1302	1358	379601	379610	14469	134592	246647	246647	Anoplodactylus perissoporus	[]	39.4	211	26.6	34.92
