basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	individualCount	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceRemarks	occurrenceStatus	phylum	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	order	suborder	superfamily	subfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Gal-II-271	Pycnogonida	Galathea II	1750.0	https://marineinfo.org/id/dataset/2037	24	-36.516602	-178.632996	1952-02-24	Colossendeidae	Colossendeis	2.0	ZMUC	Animalia	Kermadec Trench	4390	4390	2007-10-29 18:31:08	2	urn:catalog:ZMUC:Galathea II:Gal-II-271	. Record published in http://www.zmuc.dk/InverWeb/Galathea/Pdf_filer/Volume_02/galathea-vol.02-pp_167-182.pdf	present	Arthropoda	Galathea II Danish Deep Sea Expedition 1950-52	Colossendeis bruuni	Fage	urn:lsid:marinespecies.org:taxname:240251	M	bruuni	55	1952	f0d59a1b-8bff-48b7-ad5f-6c99923078ec	3ac81162-1804-43c4-b766-aabe2abcc572	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	4390	-563414400000	-563414400000	-563414400000	1952	False	False	True	False	Biota	Chelicerata	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeinae	Colossendeis bruuni	1	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	240251	240251	Colossendeis bruuni	[]	4414	279578	17.37	35.4
