basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus xenus</i> Stock, 1980. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239669	sm_id_776	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-34.47	172.65	1914/1916	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Pacific Ocean	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_776	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=776	Anoplodactylus xenus	Stock, 1980	urn:lsid:marinespecies.org:taxname:239669	xenus	holotype	2d5febaa-7f3a-42ff-b8a1-6495858730d0	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-1767225600000	-1719964800000	-1672617600000	1915	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus xenus	1	2	1065	1274	1302	1358	379601	379610	14469	134592	239669	239669	Anoplodactylus xenus	['NO_DEPTH']	-7	251	17.53	35.44
