basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	subgenus	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	subgenusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum (Nulloviger) planum</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240133	sm_id_2234	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	8	-36.42	174.17	1915-01-08	Pycnogonidae	Pycnogonum	WoRMS Editorial Board	Animalia	Tasman Sea	2007-06-20 15:52:33	1	WoRMS Editorial Board:WoRMS type localities:sm_id_2234	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2234	Pycnogonum (Nulloviger) planum	Stock, 1954	urn:lsid:marinespecies.org:taxname:240133	planum	Pycnogonum (Nulloviger)	holotype	1915	2f6b449c-8e91-4dca-9064-6697dab40e84	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-1735084800000	-1735084800000	-1735084800000	1915	False	False	True	False	Biota	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum (Nulloviger) planum	1	2	1065	1274	1302	1358	379601	379611	1567	134595	239387	240133	240133	Pycnogonum (Nulloviger) planum	['NO_DEPTH']	24	2633	17.14	35.33
