basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum asiaticum</i> Muller, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240265	sm_id_2212	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	2.43	103.98	1991-04-02/1991-04-09	Pycnogonidae	Pycnogonum	WoRMS Editorial Board	Animalia	South China Sea	2	1	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_2212	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2212	Pycnogonum asiaticum	Muller, 1992	urn:lsid:marinespecies.org:taxname:240265	asiaticum	holotype	7e02afb9-1ed3-456c-85bf-9d8118c30c8b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1.5	670550400000	670809600000	671155200000	1991	False	False	True	False	Biota	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum asiaticum	1	2	1065	1274	1302	1358	379601	379611	1567	134595	240265	240265	Pycnogonum asiaticum	['ON_LAND']	-3	-5	28.91	31.43
