basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	scientificName	scientificNameID	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	37234	SOMBASE Pycnogonids	-35.4500007629	23.4899997711	BAS	Pallenopsis intermedia	urn:lsid:marinespecies.org:taxname:239827	3cbf8feb-ff2d-41a5-bbd9-7d3809e3c319	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Pallenopsis	Pallenopsis intermedia	2	1065	1274	1302	1358	379601	379609	236317	134593	239827	239827	Pallenopsis intermedia	['NO_DEPTH']	1798	149036	21.47	35.43
