basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	subfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	P.27571	Pycnogonida	co113	10000	-27.933	153.5	1961-07-01	Colossendeidae	POINT (153.50000 -27.93300)	Rhopalorhynchus	AM	Animalia	east of Jumpin Pin Bar	2017-03-02T11:26:19	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.27571	present	Arthropoda	Rhopalorhynchus clavipes	urn:lsid:marinespecies.org:taxname:239899	Female	clavipes	species	2e098c23-2e42-4844-811d-b16d306f3ba9	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	-268358400000	-268358400000	-268358400000	1961	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Rhopalorhynchus clavipes	2	1065	1274	1302	1358	379601	379607	22617	379614	182869	239899	239899	Rhopalorhynchus clavipes	['NO_DEPTH']	42.47	6517	23.42	35.42
