associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	subfamily	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80548.273422	Invertebrate Zoology: Crustacea	Japan	12	31.6611099243	129.333328247	observedindividualcount=1;	1906-04-12T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	S Of Kyushu Island, SW Of Koshika Island	715	715	4	Alcohol (Ethanol)	Colossendeis nasuta	Hedgpeth	urn:lsid:marinespecies.org:taxname:239538	male	Holotype	North Pacific Ocean	1906	21cc46d5-a063-4ca2-a07d-886f80a1791e	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	715	-2010960000000	-2010960000000	-2010960000000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis nasuta	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	239538	239538	Colossendeis nasuta	[]	672	30670	22.62	34.1
