basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	individualCount	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	organismQuantity	organismQuantityType	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	subfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	J58389	Pycnogonida	co119	1000	Australia	-14.67	145.47	2008-04-17	Colossendeidae	POINT (145.47000 -14.67000)	Rhopalorhynchus	1	NMV	Animalia	Lizard Island	2017-02-09T13:25:08	J58389	present	1	individuals	Arthropoda	Rhopalorhynchus magdalena	urn:lsid:marinespecies.org:taxname:390720	Male	magdalena	species	38c99883-6682-4a97-b12a-6b18bbbc1f02	d104db68-63cf-4f34-b92a-54bd55a07394	['2a57cd59-6799-4579-955e-27c9af97aea4']	1208390400000	1208390400000	1208390400000	2008	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Rhopalorhynchus magdalena	2	1065	1274	1302	1358	379601	379607	22617	379614	182869	390720	390720	Rhopalorhynchus magdalena	['NO_DEPTH', 'ON_LAND']	-207.4	-696	26.45	34.93
