associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	county	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	91247.279448	Invertebrate Zoology: Crustacea	United States	Marin County	1	38.25	-122.949996948	observedindividualcount=1;	1947-08-01T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Dillon Beach	8	Alcohol (Ethanol)	R. Menzies	Ammothella menziesi	Hedgpeth	urn:lsid:marinespecies.org:taxname:239670	male	California	Holotype	North Pacific Ocean	1947	180e212f-6003-409c-8370-892103dceae2	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	-707529600000	-707529600000	-707529600000	1947	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Ammothella	Ammothella menziesi	2	1065	1274	1302	1358	379601	379608	1562	134570	239670	239670	Ammothella menziesi	['NO_DEPTH', 'ON_LAND']	-114	-1626	11.55	32.79
