basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	maximumDepthInMeters	minimumDepthInMeters	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	39651	SOMBASE Pycnogonids	-54.8833007812	-34.5166015625	BAS	250	250	Pseudopallene centrotus	urn:lsid:marinespecies.org:taxname:239661	40299a57-8dbd-4d50-892d-c3b3013ec6b8	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	250	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Callipallenidae	Pseudopallene	Pseudopallene centrotus	2	1065	1274	1302	1358	379601	379609	1564	134585	239661	239661	Pseudopallene centrotus	[]	249	18226	1.27	33.79
