associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	lifeStage	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	81503.274053	Invertebrate Zoology: Crustacea	United States	3	57.0999984741	-170.582992554	observedindividualcount=1;	1891-08-03T12:00:00Z	Hilton, W. A.	1.0	USNM	ovigerous	Off Pribilof Islands	75	75	8	Alcohol (Ethanol)	Nymphon molum	Hilton	urn:lsid:marinespecies.org:taxname:240015	female	Alaska	Holotype	North Pacific Ocean	1891	b3ced863-a298-4742-ad1b-889cf4825ab6	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	75	-2474496000000	-2474496000000	-2474496000000	1891	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon molum	2	1065	1274	1302	1358	379601	379609	1566	134591	240015	240015	Nymphon molum	[]	69	11901	3.52	32.42
