basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	datasetID	decimalLatitude	decimalLongitude	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Stock JH (1991). Musorstom 8(151): 213-228.	38231	NewCaledonia	Philippines	https://marineinfo.org/id/dataset/3128	12.5200004577637	120.650001525879	IRD-MNHN	Musorstom 3, DR117	97	92	2013-06-11 14:46:43	urn:catalog:IRD-MNHN:NewCaledonia:38231:0x9227900001000100	present	Ascorhynchus foresti	urn:lsid:marinespecies.org:taxname:240064	8f2f6418-ee7e-438e-b774-c291cafb4ccf	e971710e-054e-43f2-b23c-c149d6c76cb4	['4bf79a01-65a9-4db6-b37b-18434f26ddfc', 'f92d5d7f-47a6-4605-9fd0-a8538dfde3fd']	94.5	False	False	True	False	Biota	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ascorhynchidae	Ascorhynchus	Ascorhynchus foresti	1	2	1065	1274	1302	1358	379601	379608	379788	134571	240064	240064	Ascorhynchus foresti	[]	174	26723	28.91	32.26
