basisOfRecord	collectionCode	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	eventID	fieldNumber	footprintWKT	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceRemarks	occurrenceStatus	organismQuantity	organismQuantityType	scientificName	scientificNameAuthorship	scientificNameID	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	CMAR_WA_2005	500	Australia	-28.9729	113.8335	2005-12-03T04:58:40Z	SS200510:92	SS200510:92	LINE (113.8320  -28.9714, 113.8350  -28.9744)	1	CSIRO, Australia	Survey area	86	85	2022-08-24T00:42:18	CC-SS200510-92-661138-33011044	Occurrence Type: Catch composition Catch method: Catch	present	1	individuals	Pallenella difficile	(Arango, 2009)	urn:lsid:marinespecies.org:taxname:851539	e8146147-9fc7-4d38-be3f-5cb85874cb21	930000f4-81ef-421b-8884-042abdf8fbc8	['2a57cd59-6799-4579-955e-27c9af97aea4']	85.5	1133568000000	1133568000000	1133568000000	2005	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Callipallenidae	Pallenella	Pallenella difficile	2	1065	1274	1302	1358	379601	379609	1564	236291	1509509	1509509	Pallenella difficile	[]	74	7278	22.42	35.32
