basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	subfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhopalorhynchus mortenseni</i> Stock, 1958. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240076	sm_id_2255	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	19	6.02	121.11	1914-03-19	Colossendeidae	Rhopalorhynchus	WoRMS Editorial Board	Animalia	Pacific Ocean	46	2007-06-20 15:52:33	3	WoRMS Editorial Board:WoRMS type localities:sm_id_2255	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2255	Rhopalorhynchus mortenseni	Stock, 1958	urn:lsid:marinespecies.org:taxname:240076	mortenseni	holotype	1914	f7be6872-1d18-41f9-bbe2-ab068330990b	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	46	-1760572800000	-1760572800000	-1760572800000	1914	False	False	True	False	Biota	Chelicerata	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Rhopalorhynchus mortenseni	1	2	1065	1274	1302	1358	379601	379607	22617	379614	182869	240076	240076	Rhopalorhynchus mortenseni	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-394	-7089
