basisOfRecord	catalogNumber	class	collectionCode	datasetID	datasetName	day	decimalLatitude	decimalLongitude	eventDate	eventID	eventTime	family	fieldNumber	footprintSRS	genus	identifiedBy	kingdom	language	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceRemarks	occurrenceStatus	order	phylum	recordedBy	samplingProtocol	scientificName	scientificNameID	specificEpithet	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	32055	Pycnogonida	bio_dba	https://marineinfo.org/id/dataset/490	Bigood	1	8	79	1981-08-01T00:00:00+00:00	Beam trawl_198181_CP / CPH-6_NA	00:00:00+00:00	Pallenopsidae	CP / CPH-6	EPSG:4326	Bathypallenopsis	STOCK Jan	Animalia	en	Bassin indien central	1035	1035	2022-01-18 09:29:51	8	Ifremer_bio_dba_32055	holotype	present	Pantopoda	Arthropoda	MONNIOT Claude	Beam trawl	Bathypallenopsis safari	urn:lsid:marinespecies.org:taxname:266417	safari	1981	bd2fb584-719d-4f8a-8d59-f36c68319e96	b0a7add2-dd9e-4020-9ca4-5df048c8f6a2	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	1035	365472000000	365472000000	365472000000	1981	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Bathypallenopsis safari	1	2	1065	1274	1302	1358	379601	379609	236317	236477	240257	240257	Pallenopsis safari	[]	1477	78005	28.21	34.17
