basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	datasetID	decimalLatitude	decimalLongitude	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Stock JH (1994). Beaufortia 44(3): 17-78.	49187	NewCaledonia	Indonesie	https://marineinfo.org/id/dataset/3128	-5.26999998092651	132.970001220703	IRD-MNHN	Karubar, CP20	810	768	2013-06-11 14:46:43	urn:catalog:IRD-MNHN:NewCaledonia:49187:0x5D06900001000600	present	Bathyzetes virago	urn:lsid:marinespecies.org:taxname:239843	b60649e2-9435-487e-b43b-51388335168c	e971710e-054e-43f2-b23c-c149d6c76cb4	['4bf79a01-65a9-4db6-b37b-18434f26ddfc', 'f92d5d7f-47a6-4605-9fd0-a8538dfde3fd']	789	False	False	True	False	Biota	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ascorhynchidae	Bathyzetes	Bathyzetes virago	1	2	1065	1274	1302	1358	379601	379608	379788	236259	239843	239843	Bathyzetes virago	['DEPTH_EXCEEDS_BATH']	466	15742	28.21	33.71
