associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80979.273703	Invertebrate Zoology: Crustacea	Argentina	17	51.5670013428	-68	observedindividualcount=1;	1888-01-17T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Patagonia	92.4	92.4	1	Alcohol (Ethanol)	Tanystylum evelinae	Marcus	urn:lsid:marinespecies.org:taxname:240394	South Atlantic Ocean	1888	c155826a-bda7-4818-b2d9-1cc8f2baa76d	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	92.4	-2586297600000	-2586297600000	-2586297600000	1888	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Tanystylum	Tanystylum evelinae	2	1065	1274	1302	1358	379601	379608	1562	134577	240394	240394	Tanystylum evelinae	['DEPTH_EXCEEDS_BATH', 'ON_LAND']	-870	-180057
