associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80542.273416	Invertebrate Zoology: Crustacea	Japan	26	36.216999054	133.449996948	observedindividualcount=1;	1906-07-26T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Honshu Island, Off Saigo Misaki	150	150	7	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	male	Holotype	North Pacific Ocean	1906	06825bc7-4124-4dd2-8f05-7429219922a4	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	150.0	-2001888000000	-2001888000000	-2001888000000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	144	6654	18.67	33.52
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80564.273438	Invertebrate Zoology: Crustacea	Japan	19	34.25	138.0	observedindividualcount=3;	1906-10-19T12:00:00Z	Hedgpeth, J. W.	3.0	USNM	Honshu Island, Kururi, Off Omai Saki Light	924	869	10	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	female		North Pacific Ocean	1906	0a7857d3-ae18-46d3-ba02-ce7083de1c23	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	896.5	-1994544000000	-1994544000000	-1994544000000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	949	42746	20.89	34.21
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80540.273414	Invertebrate Zoology: Crustacea	Russia	24	46.7000007629	151.75	observedindividualcount=1;	1906-06-24T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Kuril Islands, Simushir Island, N Of Hokkaido	419	419	6	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	female		North Pacific Ocean	1906	2c6c21c3-2b67-45e5-a0c5-419211e04ffa	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	419.0	-2004652800000	-2004652800000	-2004652800000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	649	8167	4.66	32.66
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80565.273439	Invertebrate Zoology: Crustacea	Japan	19	34.1749992371	138.667007446	observedindividualcount=1;	1906-10-19T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Honshu Island, Kururi, Off Omai Saki Light	924	924	10	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	female		North Pacific Ocean	1906	3aac9cd8-f9c9-43e4-83ce-d63d8c40d9d5	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	924.0	-1994544000000	-1994544000000	-1994544000000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	2267	28217	21.12	34.26
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80543.273417	Invertebrate Zoology: Crustacea	Japan	26	36.216999054	133.449996948	observedindividualcount=5;	1906-07-26T12:00:00Z	Hedgpeth, J. W.	5.0	USNM	Honshu Island, Off Saigo Misaki	150	150	7	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	male; female	Paratype	North Pacific Ocean	1906	8356f6af-9bf3-4883-ab23-df818dcbb0bb	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	150.0	-2001888000000	-2001888000000	-2001888000000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	144	6654	18.67	33.52
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80551.273425	Invertebrate Zoology: Crustacea	Japan	23	32.6055603027	132.408325195	observedindividualcount=1;	1906-08-23T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Shikoku Island, Off Mizimoko Shima Light	741	741	8	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	female		North Pacific Ocean	1906	a24dfbe9-6c18-4150-911f-b725391d0477	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	741.0	-1999468800000	-1999468800000	-1999468800000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	709	15875	22.83	34.15
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80552.273426	Invertebrate Zoology: Crustacea	Japan	29	33.3944396973	135.550003052	observedindividualcount=1;	1906-08-29T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Honshu Island, Off S End Of Honshu	1074	1074	8	Alcohol (Ethanol)	Phoxichilidium ungellatum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239960	female		North Pacific Ocean	1906	ffbfab7a-c474-4770-9e32-129cda7c1795	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	1074.0	-1998950400000	-1998950400000	-1998950400000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Phoxichilidium	Phoxichilidium ungellatum	2	1065	1274	1302	1358	379601	379610	14469	134594	239960	239960	Phoxichilidium ungellatum	[]	1148	11850	22.91	34.26
