basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus eroticus</i> Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240236	sm_id_647	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	8	8.5	-79	1951-10-08	Phoxichilidiidae	Anoplodactylus	WoRMS Editorial Board	Animalia	Gulf of Mannar	2007-06-20 15:52:33	10	WoRMS Editorial Board:WoRMS type localities:sm_id_647	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=647	Anoplodactylus eroticus	Stock, 1968	urn:lsid:marinespecies.org:taxname:240236	eroticus	holotype	1951	30188d3b-2768-4175-9ffd-49ea81d97cfb	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	-575424000000	-575424000000	-575424000000	1951	False	False	True	False	Biota	Chelicerata	Eupantopodida	Phoxichilidoidea	Anoplodactylus eroticus	1	2	1065	1274	1302	1358	379601	379610	14469	134592	240236	240236	Anoplodactylus eroticus	['NO_DEPTH']	10	798	27.53	31.04
