associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	month	preparations	recordedBy	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	year	id	dataset_id	node_id	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80980.273705	Invertebrate Zoology: Crustacea	Brazil	23	-23.7830600739	-45.3499984741	observedindividualcount=5;	1925-09-23T12:00:00Z	Child, C. Allan	5.0	USNM	Ilha De Sao Sebastiao, Villa Bella	9	Alcohol (Ethanol)	W. Schmitt	Tanystylum isabellae	Marcus	urn:lsid:marinespecies.org:taxname:240254	male; female	Sao Paulo	1925	5c4682b1-b31a-4969-ae16-369568e50827	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	-1397174400000	-1397174400000	-1397174400000	1925	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Ascorhynchoidea	Ammotheidae	Tanystylum	Tanystylum isabellae	2	1065	1274	1302	1358	379601	379608	1562	134577	240254	240254	Tanystylum isabellae	['NO_DEPTH', 'ON_LAND']	-229	-831	23.46	36.01
