basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea depolaris</i> Stock, 1966. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239675	sm_id_661	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	29	-37.58	-54.89	1961-12-29	Ammotheidae	Ammothea	WoRMS Editorial Board	Animalia	Atlantic Ocean	220	270	2007-06-20 15:52:33	12	WoRMS Editorial Board:WoRMS type localities:sm_id_661	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=661	Ammothea depolaris	Stock, 1966	urn:lsid:marinespecies.org:taxname:239675	depolaris	holotype	1961	46ba2eff-6614-4a9c-b30e-da43ad959764	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	245	-252720000000	-252720000000	-252720000000	1961	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Ammothea depolaris	1	2	1065	1274	1302	1358	379601	379608	1562	134569	239675	239675	Ammothea depolaris	['MIN_DEPTH_EXCEEDS_MAX', 'DEPTH_EXCEEDS_BATH']	181	175410	13.82	33.62
