basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	maximumDepthInMeters	minimumDepthInMeters	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	subfamily	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	39644	SOMBASE Pycnogonids	-55.1199989319	-25.0499992371	BAS	4704	4680	Colossendeis kurtchatovi	urn:lsid:marinespecies.org:taxname:240367	c14450f8-803f-4886-9757-5b2993cc020b	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	4692	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis kurtchatovi	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	240367	240367	Colossendeis kurtchatovi	[]	4461	203587	1.13	33.75
