associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	80589.273460	Invertebrate Zoology: Crustacea	Japan	10	38.1916694641	142.133331299	observedindividualcount=1;	1906-10-10T12:00:00Z	Hedgpeth, J. W.	1.0	USNM	Honshu Island, Kinka San Light, NE Honshu Island	486	486	10	Alcohol (Ethanol)	Nymphon heterospinum	Hedgpeth	urn:lsid:marinespecies.org:taxname:239710	male	Holotype	North Pacific Ocean	1906	eae83348-627b-414c-a725-69ba48201ae0	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	486	-1995321600000	-1995321600000	-1995321600000	1906	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon heterospinum	2	1065	1274	1302	1358	379601	379609	1566	134591	239710	239710	Nymphon heterospinum	[]	502	48725	15.64	33.65
