basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	datasetID	decimalLatitude	decimalLongitude	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
Occurrence	Stock JH (1991). Musorstom 8(151): 213-228.	38244	NewCaledonia	Philippines	https://marineinfo.org/id/dataset/3128	13.6999998092651	120.830001831055	IRD-MNHN	Musorstom 2, CP29	204	119	2013-06-11 14:46:43	urn:catalog:IRD-MNHN:NewCaledonia:38244:0xD782170001000600	present	Pycnosomia coxata	urn:lsid:marinespecies.org:taxname:240103	803ae2ab-5d2a-443c-abb3-e0e99330f41b	e971710e-054e-43f2-b23c-c149d6c76cb4	['4bf79a01-65a9-4db6-b37b-18434f26ddfc', 'f92d5d7f-47a6-4605-9fd0-a8538dfde3fd']	161.5	False	False	True	False	Biota	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Phoxichilidoidea	Phoxichilidiidae	Pycnosomia	Pycnosomia coxata	1	2	1065	1274	1302	1358	379601	379610	14469	236278	240103	240103	Pycnosomia coxata	['DEPTH_EXCEEDS_BATH']	23	134	28.25	32.28
