basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	decimalLatitude	decimalLongitude	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	subfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Hedgpethia magnirostris</i> Arnaud & Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239428	sm_id_1902	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	-28.53	32.57	Colossendeidae	Hedgpethia	WoRMS Editorial Board	Animalia	Indian Ocean	680	2007-06-20 15:52:33	WoRMS Editorial Board:WoRMS type localities:sm_id_1902	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1902	Hedgpethia magnirostris	Arnaud & Child, 1988	urn:lsid:marinespecies.org:taxname:239428	magnirostris	holotype	743444ef-c151-4867-8030-b1c808ae9b44	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	680	False	False	True	False	Biota	Chelicerata	Eupantopodida	Colossendeidoidea	Hedgpethiinae	Hedgpethia magnirostris	1	2	1065	1274	1302	1358	379601	379607	22617	379614	134587	239428	239428	Hedgpethia magnirostris	[]	655	15969	24.49	35.23
