associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	lifeStage	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	123141.87833	Invertebrate Zoology: Crustacea	Brazil	18	0.550000011921	-47.0499992371	observedindividualcount=2;	1957-11-18T12:00:00Z	Child, C. Allan	2.0	USNM	; juvenile	Amazon River, NE Of Baia De Marajo	37	37	11	Alcohol (Ethanol); Slide	Pallenoides spinulosum	Stock	urn:lsid:marinespecies.org:taxname:240132	male;;	North Atlantic Ocean	1957	458d4742-cc05-414e-bc41-0f8704a42d37	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	37	-382492800000	-382492800000	-382492800000	1957	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Callipallenidae	Pallenoides	Pallenoides spinulosum	2	1065	1274	1302	1358	379601	379609	1564	206727	240132	240132	Pallenoides spinulosa	[]	34	130352	28.15	34.71
