associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	228132.180351	Invertebrate Zoology: Crustacea	South Africa	26	-33.0766716003	28.1100006104	observedindividualcount=2;	1976-05-26T12:00:00Z	Arnaud, F., Child, C. Allan	2.0	USNM	Off East London	90	90	5	Alcohol (Ethanol)	Pantopipetta bilobata	Arnaud & Child	urn:lsid:marinespecies.org:taxname:239806	male; female	Paratype	Indian Ocean	1976	e71f75b0-131a-45e7-8c91-edc6267ac510	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	90	201916800000	201916800000	201916800000	1976	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Stiripasterida	Austrodecidae	Pantopipetta	Pantopipetta bilobata	2	1065	1274	1302	1358	379600	22616	134580	239806	239806	Pantopipetta bilobata	[]	93	16301	22.32	35.37
