basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	subgenus	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	familyid	genusid	subgenusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus (Microdecus) confusum</i> Stock, 1957. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240029	sm_id_827	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	5	-34.17	172.08	1915-01-05	Austrodecidae	Austrodecus	WoRMS Editorial Board	Animalia	Tasman Sea	119	2007-06-20 15:52:33	1	WoRMS Editorial Board:WoRMS type localities:sm_id_827	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=827	Austrodecus (Microdecus) confusum	Stock, 1957	urn:lsid:marinespecies.org:taxname:240029	confusum	Austrodecus (Microdecus)	holotype	1915	7de8cf4e-a848-46f4-9e60-d7f20b8dec71	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	119	-1735344000000	-1735344000000	-1735344000000	1915	False	False	True	False	Biota	Chelicerata	Stiripasterida	Austrodecus (Microdecus) confusum	1	2	1065	1274	1302	1358	379600	22616	134579	236471	240029	240029	Austrodecus (Microdecus) confusum	['DEPTH_EXCEEDS_BATH']	15	765	17.68	35.47
