basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Eurycyde acanthopus</i> Stock, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239575	sm_id_971	Pycnogonida	WoRMS type localities	6189.86	https://marineinfo.org/id/dataset/5184	22	11	-65.89500000000001	1968-07-22	Ascorhynchidae	POLYGON ((-65.87 10.95, -65.87 11.05, -65.92 11.05, -65.92 10.95, -65.87 10.95))	Eurycyde	WoRMS Editorial Board	Animalia	Caribbean Sea	155.5	69.5	2007-06-20 15:52:33	7	WoRMS Editorial Board:WoRMS type localities:sm_id_971	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=971	Eurycyde acanthopus	Stock, 1979	urn:lsid:marinespecies.org:taxname:239575	acanthopus	holotype	1968	010196cc-0a9a-48fa-b903-67b317a2ff14	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	112.5	-45619200000	-45619200000	-45619200000	1968	False	False	True	False	Biota	Chelicerata	Eupantopodida	Ascorhynchoidea	Eurycyde acanthopus	1	2	1065	1274	1302	1358	379601	379608	379788	134573	239575	239575	Eurycyde acanthopus	['DEPTH_EXCEEDS_BATH']	78	29561	27	36.05
