associatedReferences	basisOfRecord	bibliographicCitation	catalogNumber	collectionCode	country	day	decimalLatitude	decimalLongitude	dynamicProperties	eventDate	identifiedBy	individualCount	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	preparations	scientificName	scientificNameAuthorship	scientificNameID	sex	stateProvince	typeStatus	waterBody	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
National Museum of Natural History, Smithsonian Institution	PreservedSpecimen	Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010	81516.274066	Invertebrate Zoology: Crustacea	Canada	3	52.65832901	-132.633331299	observedindividualcount=1;	1890-09-03T12:00:00Z	Hilton, W. A.	1.0	USNM	Off British Columbia, W Of Queen Charlotte Island	2904	2904	9	Alcohol (Ethanol)	Bathypallenopsis profundis	Hilton	urn:lsid:marinespecies.org:taxname:266415	female	British Columbia	Holotype	North Pacific Ocean	1890	ba501a94-d25f-4542-ac04-55aa1f356359	89e23fc8-3f61-4480-9de3-358fe6eefe0b	['310922b4-9d0c-4de1-92d7-9b442d34765b']	2904	-2503353600000	-2503353600000	-2503353600000	1890	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Pallenopsidae	Bathypallenopsis	Bathypallenopsis profundis	2	1065	1274	1302	1358	379601	379609	236317	236477	240134	240134	Pallenopsis profundis	['DEPTH_EXCEEDS_BATH']	2452	30959	9.95	31.97
