basisOfRecord	catalogNumber	class	collectionCode	countryCode	decimalLatitude	decimalLongitude	family	fieldNumber	footprintWKT	genus	geodeticDatum	identifiedBy	individualCount	institutionCode	kingdom	license	locality	modified	occurrenceID	order	phylum	recordedBy	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	taxonRank	typeStatus	waterBody	id	dataset_id	node_id	dropped	absence	marine	brackish	subphylum	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	2008-20518	Pycnogonida	IU	PG	-3.976167	153.762665	Phoxichilidiidae	BIOPAPUA/CP3761	POINT  (153.762665 -3.976167)	Phoxichilidium	WGS84	Bamber	1	MNHN	Animalia	CC_BY_4_0	Au large de Feni Islands	2015-08-25T14:39Z	462401292	Pantopoda	Arthropoda	Samadi & Corbari	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20518	Phoxichilidium alis	Bamber, 2013	urn:lsid:marinespecies.org:taxname:734280	alis	SPECIES	HOLOTYPE	Pacific Ocean	b71d1bce-6e40-4df4-9f0f-9e7a6b956c1e	0c9c73d0-7fa1-4c6d-b18b-9affde19eb60	['6c17c09e-5cc2-4d5a-8463-e866731d35a1']	False	False	True	False	Chelicerata	Eupantopodida	Phoxichilidoidea	Phoxichilidium alis	2	1065	1274	1302	1358	379601	379610	14469	134594	734280	734280	Phoxichilidium alis Bamber, 2013	['NO_DEPTH']	61	4838	29.68	34.73
