basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	eventDate	family	footprintWKT	genus	individualCount	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	occurrenceID	occurrenceStatus	organismQuantity	organismQuantityType	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	J59553	Pycnogonida	co119	1000	Australia	-42.18	148.35	2009-11-21	Callipallenidae	POINT (148.35000 -42.18000)	Pallenella	1	NMV	Animalia	Forestier Peninsula, South of Deep Glen Bay, Knobbies Wall	15	12	2017-02-09T13:28:09	J59553	present	1	individuals	Arthropoda	Pallenella tasmania	urn:lsid:marinespecies.org:taxname:851551	Male	tasmania	species	73ea5f7c-fb5b-400f-b572-f7145078bb78	d104db68-63cf-4f34-b92a-54bd55a07394	['2a57cd59-6799-4579-955e-27c9af97aea4']	13.5	1258761600000	1258761600000	1258761600000	2009	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Nymphonoidea	Pallenella tasmania	2	1065	1274	1302	1358	379601	379609	1564	236291	1509518	1509518	Meridionale tasmania	['ON_LAND']	-11	-21	14.89	35.33
