basisOfRecord	catalogNumber	class	collectionCode	coordinateUncertaintyInMeters	country	decimalLatitude	decimalLongitude	family	footprintWKT	genus	institutionCode	kingdom	locality	modified	occurrenceID	occurrenceStatus	phylum	scientificName	scientificNameID	sex	specificEpithet	taxonRank	id	dataset_id	node_id	dropped	absence	marine	brackish	subphylum	order	suborder	superfamily	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	P.13689	Pycnogonida	co113	10000	Australia	-9.933	144.066	Pycnogonidae	POINT (144.06600 -9.93300)	Pycnogonum	AM	Animalia	Murray Island, Torres Strait	2017-03-02T11:16:18	urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:P.13689	present	Arthropoda	Pycnogonum torresi	urn:lsid:marinespecies.org:taxname:240071	Female	torresi	species	977ee22a-34c9-4be4-8894-131ce0b51d3c	517ac935-af0f-4358-88fb-7093015182af	['2a57cd59-6799-4579-955e-27c9af97aea4']	False	False	True	False	Chelicerata	Pantopoda	Eupantopodida	Pycnogonoidea	Pycnogonum torresi	2	1065	1274	1302	1358	379601	379611	1567	134595	240071	240071	Pycnogonum torresi	['NO_DEPTH']	21	1466	27.24	34.55
