basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pallenopsis persimilis</i> Stock, 1956. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240111	sm_id_2125	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	27	-30.07	31.01	1929-08-27	Pallenopsidae	Pallenopsis	WoRMS Editorial Board	Animalia	Indian Ocean	91	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_2125	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=2125	Pallenopsis persimilis	Stock, 1956	urn:lsid:marinespecies.org:taxname:240111	persimilis	holotype	1929	3b8b54e4-f838-449d-9f63-f16ca320bdab	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	91	-1273276800000	-1273276800000	-1273276800000	1929	False	False	True	False	Biota	Chelicerata	Eupantopodida	Nymphonoidea	Pallenopsis persimilis	1	2	1065	1274	1302	1358	379601	379609	236317	134593	240111	240111	Pallenopsis persimilis	[]	155	9647	23.37	35.25
