basisOfRecord	bibliographicCitation	catalogNumber	class	collectionCode	datasetID	day	decimalLatitude	decimalLongitude	eventDate	family	genus	institutionCode	kingdom	locality	maximumDepthInMeters	minimumDepthInMeters	modified	month	occurrenceID	occurrenceStatus	order	phylum	references	scientificName	scientificNameAuthorship	scientificNameID	specificEpithet	typeStatus	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	superdomain	subphylum	suborder	superfamily	species	superdomainid	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
PreservedSpecimen	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum guyanae</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240388	sm_id_1354	Pycnogonida	WoRMS type localities	https://marineinfo.org/id/dataset/5184	24	7.17	-53.58	1970-08-24	Pycnogonidae	Pycnogonum	WoRMS Editorial Board	Animalia	Atlantic Ocean	130	104	2007-06-20 15:52:33	8	WoRMS Editorial Board:WoRMS type localities:sm_id_1354	present	Pantopoda	Arthropoda	http://www.marinespecies.org/aphia.php?p=specdetails&id=1354	Pycnogonum guyanae	Stock, 1975	urn:lsid:marinespecies.org:taxname:240388	guyanae	holotype	1970	cd7a5959-bd3a-4bec-b491-0b45f9eb339e	b74b429a-4052-4f5b-bff3-fe0b5a2e8669	['4bf79a01-65a9-4db6-b37b-18434f26ddfc']	117	20304000000	20304000000	20304000000	1970	False	False	True	False	Biota	Chelicerata	Eupantopodida	Pycnogonoidea	Pycnogonum guyanae	1	2	1065	1274	1302	1358	379601	379611	1567	134595	240388	240388	Pycnogonum guyanae	[]	147	154986	28.08	31.6
