basisOfRecord	catalogNumber	collectionCode	coordinatePrecision	country	county	day	decimalLatitude	decimalLongitude	eventDate	fieldNumber	institutionCode	locality	maximumDepthInMeters	minimumDepthInMeters	month	occurrenceRemarks	scientificName	scientificNameID	year	id	dataset_id	node_id	depth	date_start	date_mid	date_end	date_year	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	SAMC-MBR-013403	MBR	100.0	South Africa	Eastern Cape	24	-32.4766998291	28.9799995422	1979-06-24T12:00:00Z	SM 226	SAMC	32 28.6' S 28 58.8' E	775	710	6	Gear:Heavy Dredge;Preparation:alch	Nymphon paralobatum	urn:lsid:marinespecies.org:taxname:239513	1979	f97df8a7-80db-4875-a358-3929e32548d0	4f46f9d8-dc63-4546-9dd5-075df3d25e4a	['14fc439c-707d-41d6-a3d4-b9d2696205fe']	742.5	299030400000	299030400000	299030400000	1979	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon paralobatum	2	1065	1274	1302	1358	379601	379609	1566	134591	239513	239513	Nymphon paralobatum	[]	714	22523	23.07	35.35
