basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	scientificName	scientificNameID	id	dataset_id	node_id	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	37220	SOMBASE Pycnogonids	-35.4500007629	23.4899997711	BAS	Nymphon microctenatum	urn:lsid:marinespecies.org:taxname:239781	33eade4e-fa6d-47b4-a85b-c8be87fc9b7b	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Nymphonoidea	Nymphonidae	Nymphon	Nymphon microctenatum	2	1065	1274	1302	1358	379601	379609	1566	134591	239781	239781	Nymphon microtenatus	['NO_DEPTH']	1798	149036	21.47	35.43
