basisOfRecord	catalogNumber	collectionCode	decimalLatitude	decimalLongitude	institutionCode	maximumDepthInMeters	minimumDepthInMeters	scientificName	scientificNameID	id	dataset_id	node_id	depth	dropped	absence	marine	brackish	kingdom	phylum	subphylum	class	order	suborder	superfamily	family	subfamily	genus	species	kingdomid	phylumid	subphylumid	classid	orderid	suborderid	superfamilyid	familyid	subfamilyid	genusid	speciesid	aphiaID	originalScientificName	flags	bathymetry	shoredistance	sst	sss
HumanObservation	38107	SOMBASE Pycnogonids	-57.0999984741	-26.75	BAS	318	318	Colossendeis tethya	urn:lsid:marinespecies.org:taxname:173220	1a4ec8bc-b8ac-4888-b1f7-bf7c013fa98f	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	318.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis tethya	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	173220	173220	Colossendeis tethya	[]	299	850	-0.73	33.63
HumanObservation	37199	SOMBASE Pycnogonids	-57.0999984741	-26.75	BAS	318	318	Colossendeis tethya	urn:lsid:marinespecies.org:taxname:173220	53a63e36-fa40-4d91-88a7-62ef8b285f43	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	318.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis tethya	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	173220	173220	Colossendeis tethya	[]	299	850	-0.73	33.63
HumanObservation	39524	SOMBASE Pycnogonids	-71.0333023071	-11.3165998459	BAS	481	426	Colossendeis tethya	urn:lsid:marinespecies.org:taxname:173220	62567622-f6bd-45f3-9755-2e63b8b9f998	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	453.5	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis tethya	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	173220	173220	Colossendeis tethya	[]	476	4319	-1.72	33.75
HumanObservation	21653	SOMBASE Pycnogonids	-71.0516967773	-11.4250001907	BAS	462	462	Colossendeis tethya	urn:lsid:marinespecies.org:taxname:173220	97f69e81-220b-4eda-a496-0c5f8aaff6b6	3f2c1827-a206-41c4-bc53-58267dd28cbd	['310922b4-9d0c-4de1-92d7-9b442d34765b']	462.0	False	False	True	False	Animalia	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Eupantopodida	Colossendeidoidea	Colossendeidae	Colossendeinae	Colossendeis	Colossendeis tethya	2	1065	1274	1302	1358	379601	379607	22617	379613	134586	173220	173220	Colossendeis tethya	[]	455	5901	-1.72	33.76
